Source,Target,Type,Id,Label,Weight
2370,2490,Undirected,766752,,1
2370,4862,Undirected,766753,,1
2370,5180,Undirected,766754,,1
2370,4006,Undirected,766755,,1
2370,5447,Undirected,766756,,1
2370,2855,Undirected,766757,,1
2370,5232,Undirected,766758,,1
2370,6784,Undirected,766759,,1
2370,5567,Undirected,766760,,1
2370,6728,Undirected,766761,,1
2370,6586,Undirected,766762,,1
2370,3196,Undirected,766763,,1
2370,3821,Undirected,766764,,1
2370,4462,Undirected,766765,,1
2371,4180,Undirected,766766,,1
2371,4952,Undirected,766767,,1
2371,3248,Undirected,766768,,1
2371,3121,Undirected,766769,,1
2371,2686,Undirected,766770,,1
2371,220,Undirected,766771,,1
2371,3874,Undirected,766772,,1
2371,4967,Undirected,766773,,1
2372,205,Undirected,766774,,1
2372,6058,Undirected,766775,,1
2372,5691,Undirected,766776,,1
2373,4349,Undirected,766777,,1
2373,2821,Undirected,766778,,1
2373,3131,Undirected,766779,,1
2373,6498,Undirected,766780,,1
2373,4039,Undirected,766781,,1
2373,898,Undirected,766782,,1
2373,4513,Undirected,766783,,1
2373,4599,Undirected,766784,,1
2373,6818,Undirected,766785,,1
2373,6584,Undirected,766786,,1
2373,6445,Undirected,766787,,1
2373,5795,Undirected,766788,,1
2374,3583,Undirected,766789,,1
2374,3899,Undirected,766790,,1
2374,2906,Undirected,766791,,1
2374,5046,Undirected,766792,,1
2374,7015,Undirected,766793,,1
2374,3189,Undirected,766794,,1
2374,2927,Undirected,766795,,1
2374,6260,Undirected,766796,,1
2374,4640,Undirected,766797,,1
2374,6872,Undirected,766798,,1
2374,4028,Undirected,766799,,1
2374,6894,Undirected,766800,,1
2374,3325,Undirected,766801,,1
2374,1666,Undirected,766802,,1
2375,4212,Undirected,766803,,1
2375,3210,Undirected,766804,,1
2376,2627,Undirected,766805,,1
2376,5813,Undirected,766806,,1
2376,3265,Undirected,766807,,1
2376,5056,Undirected,766808,,1
2376,4907,Undirected,766809,,1
2376,3153,Undirected,766810,,1
2376,2522,Undirected,766811,,1
2376,4551,Undirected,766812,,1
2376,4810,Undirected,766813,,1
2376,3905,Undirected,766814,,1
2376,5978,Undirected,766815,,1
2376,3749,Undirected,766816,,1
2377,2389,Undirected,766817,,1
2377,5221,Undirected,766818,,1
2377,6084,Undirected,766819,,1
2377,4038,Undirected,766820,,1
2377,5333,Undirected,766821,,1
2377,5766,Undirected,766822,,1
2377,5103,Undirected,766823,,1
2377,4373,Undirected,766824,,1
2377,5412,Undirected,766825,,1
2377,2740,Undirected,766826,,1
2377,4995,Undirected,766827,,1
2377,3572,Undirected,766828,,1
2377,5676,Undirected,766829,,1
2378,4153,Undirected,766830,,1
2378,6742,Undirected,766831,,1
2378,2529,Undirected,766832,,1
2378,4923,Undirected,766833,,1
2378,5245,Undirected,766834,,1
2378,4618,Undirected,766835,,1
2378,3472,Undirected,766836,,1
2378,6658,Undirected,766837,,1
2378,6775,Undirected,766838,,1
2378,3000,Undirected,766839,,1
2378,4218,Undirected,766840,,1
2378,4728,Undirected,766841,,1
2378,3926,Undirected,766842,,1
2378,5616,Undirected,766843,,1
2378,2828,Undirected,766844,,1
2378,4312,Undirected,766845,,1
2378,6861,Undirected,766846,,1
2378,4817,Undirected,766847,,1
2378,6321,Undirected,766848,,1
2378,7046,Undirected,766849,,1
2378,4070,Undirected,766850,,1
2378,5680,Undirected,766851,,1
2378,4434,Undirected,766852,,1
2378,5181,Undirected,766853,,1
2378,2810,Undirected,766854,,1
2378,5692,Undirected,766855,,1
2379,6099,Undirected,766856,,1
2379,6421,Undirected,766857,,1
2379,5487,Undirected,766858,,1
2379,6008,Undirected,766859,,1
2379,3381,Undirected,766860,,1
2379,3334,Undirected,766861,,1
2379,7036,Undirected,766862,,1
2379,4022,Undirected,766863,,1
2379,2409,Undirected,766864,,1
2379,5646,Undirected,766865,,1
2379,4667,Undirected,766866,,1
2379,4124,Undirected,766867,,1
2379,4817,Undirected,766868,,1
2380,6173,Undirected,766869,,1
2380,5577,Undirected,766870,,1
2380,6851,Undirected,766871,,1
2380,2822,Undirected,766872,,1
2380,4204,Undirected,766873,,1
2380,4378,Undirected,766874,,1
2380,3268,Undirected,766875,,1
2380,5933,Undirected,766876,,1
2380,5086,Undirected,766877,,1
2380,6141,Undirected,766878,,1
2381,5183,Undirected,766879,,1
2381,3177,Undirected,766880,,1
2381,3638,Undirected,766881,,1
2381,2434,Undirected,766882,,1
2381,3763,Undirected,766883,,1
2381,5601,Undirected,766884,,1
2381,3253,Undirected,766885,,1
2381,6296,Undirected,766886,,1
2381,6930,Undirected,766887,,1
2381,3933,Undirected,766888,,1
2382,5144,Undirected,766889,,1
2382,5928,Undirected,766890,,1
2382,3732,Undirected,766891,,1
2382,3331,Undirected,766892,,1
2382,4781,Undirected,766893,,1
2382,4188,Undirected,766894,,1
2382,3701,Undirected,766895,,1
2382,3881,Undirected,766896,,1
2383,3619,Undirected,766897,,1
2383,4715,Undirected,766898,,1
2383,4206,Undirected,766899,,1
2384,4786,Undirected,766900,,1
2384,6967,Undirected,766901,,1
2384,5644,Undirected,766902,,1
2384,5665,Undirected,766903,,1
2385,5192,Undirected,766904,,1
2386,6780,Undirected,766905,,1
2386,6894,Undirected,766906,,1
2386,2683,Undirected,766907,,1
2386,5320,Undirected,766908,,1
2386,6615,Undirected,766909,,1
2386,4028,Undirected,766910,,1
2386,3056,Undirected,766911,,1
2386,5514,Undirected,766912,,1
2387,5790,Undirected,766913,,1
2387,4492,Undirected,766914,,1
2387,4808,Undirected,766915,,1
2387,4361,Undirected,766916,,1
2387,3578,Undirected,766917,,1
2387,6642,Undirected,766918,,1
2387,4287,Undirected,766919,,1
2387,3653,Undirected,766920,,1
2387,3953,Undirected,766921,,1
2387,5464,Undirected,766922,,1
2387,4309,Undirected,766923,,1
2387,6724,Undirected,766924,,1
2387,5656,Undirected,766925,,1
2387,6045,Undirected,766926,,1
2387,3967,Undirected,766927,,1
2387,3113,Undirected,766928,,1
2388,4262,Undirected,766929,,1
2388,2689,Undirected,766930,,1
2388,3824,Undirected,766931,,1
2388,4011,Undirected,766932,,1
2388,4406,Undirected,766933,,1
2388,3623,Undirected,766934,,1
2388,6380,Undirected,766935,,1
2388,4594,Undirected,766936,,1
2388,5463,Undirected,766937,,1
2389,4182,Undirected,766938,,1
2389,3459,Undirected,766939,,1
2389,2610,Undirected,766940,,1
2389,3243,Undirected,766941,,1
2389,5221,Undirected,766942,,1
2389,3572,Undirected,766943,,1
2389,6571,Undirected,766944,,1
2389,6716,Undirected,766945,,1
2389,2740,Undirected,766946,,1
2389,5743,Undirected,766947,,1
2389,5676,Undirected,766948,,1
2389,718,Undirected,766949,,1
2389,5231,Undirected,766950,,1
2389,4038,Undirected,766951,,1
2389,5766,Undirected,766952,,1
2389,4373,Undirected,766953,,1
2389,4172,Undirected,766954,,1
2389,5819,Undirected,766955,,1
2389,3421,Undirected,766956,,1
2389,3203,Undirected,766957,,1
2389,4047,Undirected,766958,,1
2389,5103,Undirected,766959,,1
2390,2786,Undirected,766960,,1
2390,3899,Undirected,766961,,1
2390,5046,Undirected,766962,,1
2390,3325,Undirected,766963,,1
2390,6872,Undirected,766964,,1
2390,4290,Undirected,766965,,1
2390,6134,Undirected,766966,,1
2390,3583,Undirected,766967,,1
2390,6894,Undirected,766968,,1
2390,5316,Undirected,766969,,1
2390,4028,Undirected,766970,,1
2390,7034,Undirected,766971,,1
2391,6427,Undirected,766972,,1
2391,4330,Undirected,766973,,1
2391,5868,Undirected,766974,,1
2391,2635,Undirected,766975,,1
2391,4817,Undirected,766976,,1
2392,2618,Undirected,766977,,1
2392,3499,Undirected,766978,,1
2392,5327,Undirected,766979,,1
2392,5016,Undirected,766980,,1
2392,3268,Undirected,766981,,1
2392,3119,Undirected,766982,,1
2392,4581,Undirected,766983,,1
2393,3680,Undirected,766984,,1
2393,5782,Undirected,766985,,1
2393,5400,Undirected,766986,,1
2393,5908,Undirected,766987,,1
2393,4263,Undirected,766988,,1
2393,6827,Undirected,766989,,1
2394,4912,Undirected,766990,,1
2394,5659,Undirected,766991,,1
2394,5660,Undirected,766992,,1
2394,6301,Undirected,766993,,1
2394,5062,Undirected,766994,,1
2394,3307,Undirected,766995,,1
2394,5541,Undirected,766996,,1
2394,4415,Undirected,766997,,1
2394,4893,Undirected,766998,,1
2394,2439,Undirected,766999,,1
2394,4267,Undirected,767000,,1
2394,2417,Undirected,767001,,1
2394,6318,Undirected,767002,,1
2394,5302,Undirected,767003,,1
2394,3583,Undirected,767004,,1
2394,4221,Undirected,767005,,1
2394,2927,Undirected,767006,,1
2394,6666,Undirected,767007,,1
2394,6723,Undirected,767008,,1
2394,5175,Undirected,767009,,1
2394,5046,Undirected,767010,,1
2394,4320,Undirected,767011,,1
2394,3325,Undirected,767012,,1
2394,4345,Undirected,767013,,1
2394,4028,Undirected,767014,,1
2394,2429,Undirected,767015,,1
2394,3899,Undirected,767016,,1
2394,6960,Undirected,767017,,1
2394,7007,Undirected,767018,,1
2395,5106,Undirected,767019,,1
2395,6966,Undirected,767020,,1
2395,4917,Undirected,767021,,1
2395,4581,Undirected,767022,,1
2395,2529,Undirected,767023,,1
2395,6880,Undirected,767024,,1
2395,5245,Undirected,767025,,1
2395,5389,Undirected,767026,,1
2395,6775,Undirected,767027,,1
2395,6466,Undirected,767028,,1
2395,3472,Undirected,767029,,1
2395,6658,Undirected,767030,,1
2395,4367,Undirected,767031,,1
2395,5167,Undirected,767032,,1
2395,5616,Undirected,767033,,1
2395,4871,Undirected,767034,,1
2395,4817,Undirected,767035,,1
2395,6321,Undirected,767036,,1
2395,5680,Undirected,767037,,1
2395,4137,Undirected,767038,,1
2395,5597,Undirected,767039,,1
2396,3363,Undirected,767040,,1
2396,2587,Undirected,767041,,1
2396,3030,Undirected,767042,,1
2396,2986,Undirected,767043,,1
2396,2752,Undirected,767044,,1
2396,5933,Undirected,767045,,1
2396,4098,Undirected,767046,,1
2396,4759,Undirected,767047,,1
2396,5475,Undirected,767048,,1
2396,6425,Undirected,767049,,1
2396,5784,Undirected,767050,,1
2396,6396,Undirected,767051,,1
3924,5183,Undirected,767052,,1
3924,5901,Undirected,767053,,1
3924,4634,Undirected,767054,,1
3924,4211,Undirected,767055,,1
3924,5928,Undirected,767056,,1
3924,5609,Undirected,767057,,1
3924,6182,Undirected,767058,,1
3924,4188,Undirected,767059,,1
3924,5888,Undirected,767060,,1
3924,4461,Undirected,767061,,1
3924,6095,Undirected,767062,,1
3924,5921,Undirected,767063,,1
2398,3481,Undirected,767064,,1
2398,4459,Undirected,767065,,1
2398,3373,Undirected,767066,,1
2398,2420,Undirected,767067,,1
2398,2964,Undirected,767068,,1
2398,5899,Undirected,767069,,1
2398,4385,Undirected,767070,,1
2398,6116,Undirected,767071,,1
2398,4481,Undirected,767072,,1
2398,6618,Undirected,767073,,1
2398,3365,Undirected,767074,,1
2398,4339,Undirected,767075,,1
2398,3148,Undirected,767076,,1
2399,4423,Undirected,767077,,1
2399,2420,Undirected,767078,,1
2399,3380,Undirected,767079,,1
2399,5363,Undirected,767080,,1
2400,2786,Undirected,767081,,1
2400,5659,Undirected,767082,,1
2400,2687,Undirected,767083,,1
2400,6872,Undirected,767084,,1
2400,3855,Undirected,767085,,1
2400,6134,Undirected,767086,,1
2400,3307,Undirected,767087,,1
2400,3026,Undirected,767088,,1
2400,5062,Undirected,767089,,1
2400,4614,Undirected,767090,,1
2400,6042,Undirected,767091,,1
2400,7007,Undirected,767092,,1
2400,4723,Undirected,767093,,1
2400,6777,Undirected,767094,,1
2400,4762,Undirected,767095,,1
2400,5301,Undirected,767096,,1
2400,5302,Undirected,767097,,1
2400,3583,Undirected,767098,,1
2400,6858,Undirected,767099,,1
2400,4028,Undirected,767100,,1
2400,3390,Undirected,767101,,1
2400,3758,Undirected,767102,,1
2400,4141,Undirected,767103,,1
2400,2725,Undirected,767104,,1
2400,4816,Undirected,767105,,1
2401,3967,Undirected,767106,,1
2401,7028,Undirected,767107,,1
2401,4492,Undirected,767108,,1
2401,4053,Undirected,767109,,1
2401,3279,Undirected,767110,,1
2401,3653,Undirected,767111,,1
2401,2748,Undirected,767112,,1
2401,6581,Undirected,767113,,1
2401,5509,Undirected,767114,,1
2401,2642,Undirected,767115,,1
2401,4361,Undirected,767116,,1
2401,2850,Undirected,767117,,1
2401,6812,Undirected,767118,,1
2401,3578,Undirected,767119,,1
2401,6045,Undirected,767120,,1
2401,4703,Undirected,767121,,1
2401,4870,Undirected,767122,,1
2401,6642,Undirected,767123,,1
2401,3953,Undirected,767124,,1
2401,763,Undirected,767125,,1
2401,2658,Undirected,767126,,1
2401,4309,Undirected,767127,,1
2401,5283,Undirected,767128,,1
2401,5482,Undirected,767129,,1
2401,3889,Undirected,767130,,1
2401,5592,Undirected,767131,,1
2401,5102,Undirected,767132,,1
2401,3652,Undirected,767133,,1
2401,6326,Undirected,767134,,1
2401,3113,Undirected,767135,,1
2401,5656,Undirected,767136,,1
2401,3991,Undirected,767137,,1
2402,6999,Undirected,767138,,1
2402,6407,Undirected,767139,,1
2402,3179,Undirected,767140,,1
2402,5878,Undirected,767141,,1
2402,3973,Undirected,767142,,1
2402,2914,Undirected,767143,,1
2402,4155,Undirected,767144,,1
2402,5514,Undirected,767145,,1
2402,5328,Undirected,767146,,1
2402,3319,Undirected,767147,,1
2402,4251,Undirected,767148,,1
2402,2545,Undirected,767149,,1
2402,580,Undirected,767150,,1
2402,2683,Undirected,767151,,1
2402,3424,Undirected,767152,,1
2403,5169,Undirected,767153,,1
2403,3168,Undirected,767154,,1
2403,4837,Undirected,767155,,1
2404,5442,Undirected,767156,,1
2404,6938,Undirected,767157,,1
2405,5924,Undirected,767158,,1
2405,6030,Undirected,767159,,1
2405,3437,Undirected,767160,,1
2405,6403,Undirected,767161,,1
2405,3188,Undirected,767162,,1
2405,2836,Undirected,767163,,1
2405,5001,Undirected,767164,,1
2405,6484,Undirected,767165,,1
2405,3309,Undirected,767166,,1
2405,4671,Undirected,767167,,1
2405,3640,Undirected,767168,,1
2405,5997,Undirected,767169,,1
2405,2785,Undirected,767170,,1
2406,6999,Undirected,767171,,1
2406,6764,Undirected,767172,,1
2406,4855,Undirected,767173,,1
2406,3875,Undirected,767174,,1
2406,5217,Undirected,767175,,1
2406,2612,Undirected,767176,,1
2406,5437,Undirected,767177,,1
2406,2946,Undirected,767178,,1
2406,3413,Undirected,767179,,1
2406,2828,Undirected,767180,,1
2406,3116,Undirected,767181,,1
2406,6347,Undirected,767182,,1
2406,3524,Undirected,767183,,1
2406,4803,Undirected,767184,,1
2406,4066,Undirected,767185,,1
2406,5142,Undirected,767186,,1
2406,4028,Undirected,767187,,1
2406,3018,Undirected,767188,,1
2406,5873,Undirected,767189,,1
2406,2782,Undirected,767190,,1
2406,5007,Undirected,767191,,1
2406,5596,Undirected,767192,,1
2406,3896,Undirected,767193,,1
2407,2813,Undirected,767194,,1
2407,5419,Undirected,767195,,1
2407,5851,Undirected,767196,,1
2407,3768,Undirected,767197,,1
2407,2638,Undirected,767198,,1
2407,5542,Undirected,767199,,1
2407,3030,Undirected,767200,,1
2407,1302,Undirected,767201,,1
2407,3237,Undirected,767202,,1
2407,3521,Undirected,767203,,1
2407,4161,Undirected,767204,,1
2407,3923,Undirected,767205,,1
2407,4776,Undirected,767206,,1
2407,6286,Undirected,767207,,1
2407,4169,Undirected,767208,,1
2407,4455,Undirected,767209,,1
2407,2723,Undirected,767210,,1
2407,3150,Undirected,767211,,1
2407,4855,Undirected,767212,,1
2407,3758,Undirected,767213,,1
2407,5873,Undirected,767214,,1
2407,4908,Undirected,767215,,1
2407,5596,Undirected,767216,,1
2407,4570,Undirected,767217,,1
2407,4119,Undirected,767218,,1
2407,6790,Undirected,767219,,1
2407,4762,Undirected,767220,,1
2408,3543,Undirected,767221,,1
2408,5004,Undirected,767222,,1
2409,3334,Undirected,767223,,1
2409,3132,Undirected,767224,,1
2409,2529,Undirected,767225,,1
2409,3445,Undirected,767226,,1
2409,6281,Undirected,767227,,1
2409,6664,Undirected,767228,,1
2409,5784,Undirected,767229,,1
2409,5327,Undirected,767230,,1
2409,5616,Undirected,767231,,1
2409,4871,Undirected,767232,,1
2409,5304,Undirected,767233,,1
2409,3472,Undirected,767234,,1
2409,6321,Undirected,767235,,1
2409,5646,Undirected,767236,,1
2409,4070,Undirected,767237,,1
2409,4430,Undirected,767238,,1
2409,6008,Undirected,767239,,1
2409,2430,Undirected,767240,,1
2409,4817,Undirected,767241,,1
2409,3676,Undirected,767242,,1
2410,2875,Undirected,767243,,1
2410,1760,Undirected,767244,,1
2410,4326,Undirected,767245,,1
2410,4722,Undirected,767246,,1
2410,4574,Undirected,767247,,1
2410,5647,Undirected,767248,,1
2410,6348,Undirected,767249,,1
2411,6161,Undirected,767250,,1
2411,3160,Undirected,767251,,1
2411,6196,Undirected,767252,,1
2411,4855,Undirected,767253,,1
2411,6124,Undirected,767254,,1
2411,5086,Undirected,767255,,1
2411,2612,Undirected,767256,,1
2411,2918,Undirected,767257,,1
2411,3439,Undirected,767258,,1
2411,4246,Undirected,767259,,1
2411,3689,Undirected,767260,,1
2411,6521,Undirected,767261,,1
2411,4703,Undirected,767262,,1
2411,5067,Undirected,767263,,1
2411,2706,Undirected,767264,,1
2411,4871,Undirected,767265,,1
2411,3038,Undirected,767266,,1
2411,2865,Undirected,767267,,1
2411,5644,Undirected,767268,,1
2411,3296,Undirected,767269,,1
2411,2701,Undirected,767270,,1
2411,4028,Undirected,767271,,1
2411,4392,Undirected,767272,,1
2411,2862,Undirected,767273,,1
2411,6967,Undirected,767274,,1
2411,5873,Undirected,767275,,1
2411,4142,Undirected,767276,,1
2411,5847,Undirected,767277,,1
2411,5596,Undirected,767278,,1
2411,3643,Undirected,767279,,1
2411,6046,Undirected,767280,,1
2411,4761,Undirected,767281,,1
2412,4414,Undirected,767282,,1
2412,3762,Undirected,767283,,1
2412,4879,Undirected,767284,,1
2412,2900,Undirected,767285,,1
2413,3042,Undirected,767286,,1
2413,4563,Undirected,767287,,1
2413,6216,Undirected,767288,,1
2413,4351,Undirected,767289,,1
2413,4927,Undirected,767290,,1
2413,5954,Undirected,767291,,1
2413,2413,Undirected,767292,,1
2414,5791,Undirected,767293,,1
2414,6808,Undirected,767294,,1
2414,2928,Undirected,767295,,1
2414,3054,Undirected,767296,,1
2414,2649,Undirected,767297,,1
2414,5973,Undirected,767298,,1
2414,4875,Undirected,767299,,1
2415,2632,Undirected,767300,,1
2415,2459,Undirected,767301,,1
2415,3917,Undirected,767302,,1
2415,4942,Undirected,767303,,1
2415,3282,Undirected,767304,,1
2415,5357,Undirected,767305,,1
2415,3032,Undirected,767306,,1
2415,4266,Undirected,767307,,1
2415,2417,Undirected,767308,,1
2415,3923,Undirected,767309,,1
2415,2443,Undirected,767310,,1
2415,3355,Undirected,767311,,1
2415,3583,Undirected,767312,,1
2415,3444,Undirected,767313,,1
2415,2745,Undirected,767314,,1
2415,4931,Undirected,767315,,1
2415,6149,Undirected,767316,,1
2415,4198,Undirected,767317,,1
2415,5175,Undirected,767318,,1
2415,5236,Undirected,767319,,1
2415,4139,Undirected,767320,,1
2415,3904,Undirected,767321,,1
2416,6872,Undirected,767322,,1
2416,6493,Undirected,767323,,1
2416,5352,Undirected,767324,,1
2416,3185,Undirected,767325,,1
2416,2927,Undirected,767326,,1
2416,7016,Undirected,767327,,1
2416,6960,Undirected,767328,,1
2416,4028,Undirected,767329,,1
2416,2957,Undirected,767330,,1
2416,3899,Undirected,767331,,1
2416,5046,Undirected,767332,,1
2416,6647,Undirected,767333,,1
2416,6894,Undirected,767334,,1
2416,3046,Undirected,767335,,1
2416,3325,Undirected,767336,,1
2416,5876,Undirected,767337,,1
2416,6992,Undirected,767338,,1
2417,5320,Undirected,767339,,1
2417,2459,Undirected,767340,,1
2417,6685,Undirected,767341,,1
2417,4267,Undirected,767342,,1
2417,6615,Undirected,767343,,1
2417,3355,Undirected,767344,,1
2417,3583,Undirected,767345,,1
2417,4290,Undirected,767346,,1
2417,6149,Undirected,767347,,1
2417,4028,Undirected,767348,,1
2417,3899,Undirected,767349,,1
2417,5046,Undirected,767350,,1
2417,6894,Undirected,767351,,1
2417,3307,Undirected,767352,,1
2418,5347,Undirected,767353,,1
2418,5142,Undirected,767354,,1
2418,6999,Undirected,767355,,1
2418,6034,Undirected,767356,,1
2418,5619,Undirected,767357,,1
2418,3080,Undirected,767358,,1
2418,2671,Undirected,767359,,1
2418,5496,Undirected,767360,,1
2418,5725,Undirected,767361,,1
2418,6200,Undirected,767362,,1
2418,6714,Undirected,767363,,1
2418,4618,Undirected,767364,,1
2418,3748,Undirected,767365,,1
2418,6399,Undirected,767366,,1
2418,3155,Undirected,767367,,1
2418,6172,Undirected,767368,,1
2418,3128,Undirected,767369,,1
2418,4623,Undirected,767370,,1
2418,6834,Undirected,767371,,1
2418,3526,Undirected,767372,,1
2418,3631,Undirected,767373,,1
2418,6508,Undirected,767374,,1
2418,3020,Undirected,767375,,1
2418,3094,Undirected,767376,,1
2418,564,Undirected,767377,,1
2418,2573,Undirected,767378,,1
2418,2980,Undirected,767379,,1
2418,5490,Undirected,767380,,1
2418,5491,Undirected,767381,,1
2418,5054,Undirected,767382,,1
2418,6413,Undirected,767383,,1
2418,6530,Undirected,767384,,1
2418,3652,Undirected,767385,,1
2418,3640,Undirected,767386,,1
2418,3641,Undirected,767387,,1
2418,3534,Undirected,767388,,1
2418,2782,Undirected,767389,,1
2418,5744,Undirected,767390,,1
2418,3923,Undirected,767391,,1
2418,3879,Undirected,767392,,1
2418,6061,Undirected,767393,,1
2418,2891,Undirected,767394,,1
2418,5573,Undirected,767395,,1
2418,3765,Undirected,767396,,1
2418,6966,Undirected,767397,,1
2418,4523,Undirected,767398,,1
2418,3309,Undirected,767399,,1
2418,2175,Undirected,767400,,1
2418,3145,Undirected,767401,,1
2418,2894,Undirected,767402,,1
2418,6744,Undirected,767403,,1
2418,5623,Undirected,767404,,1
2418,3437,Undirected,767405,,1
2418,1302,Undirected,767406,,1
2418,6311,Undirected,767407,,1
2418,3313,Undirected,767408,,1
2418,4865,Undirected,767409,,1
2418,3556,Undirected,767410,,1
2418,4393,Undirected,767411,,1
2418,2608,Undirected,767412,,1
2418,6751,Undirected,767413,,1
2418,6794,Undirected,767414,,1
2418,3114,Undirected,767415,,1
2418,4311,Undirected,767416,,1
2418,5640,Undirected,767417,,1
2418,4871,Undirected,767418,,1
2418,4427,Undirected,767419,,1
2418,6297,Undirected,767420,,1
2418,6046,Undirected,767421,,1
2418,5283,Undirected,767422,,1
2418,4758,Undirected,767423,,1
2418,6862,Undirected,767424,,1
2418,4318,Undirected,767425,,1
2418,3116,Undirected,767426,,1
2418,3199,Undirected,767427,,1
2418,6980,Undirected,767428,,1
2418,5459,Undirected,767429,,1
2418,3018,Undirected,767430,,1
2418,5873,Undirected,767431,,1
2418,5529,Undirected,767432,,1
2418,6762,Undirected,767433,,1
2418,6026,Undirected,767434,,1
2418,2813,Undirected,767435,,1
2418,3711,Undirected,767436,,1
2418,6764,Undirected,767437,,1
2418,5536,Undirected,767438,,1
2418,4328,Undirected,767439,,1
2418,6094,Undirected,767440,,1
2418,6847,Undirected,767441,,1
2418,6565,Undirected,767442,,1
2418,3233,Undirected,767443,,1
2418,4240,Undirected,767444,,1
2418,5086,Undirected,767445,,1
2418,6921,Undirected,767446,,1
2418,3029,Undirected,767447,,1
2418,5409,Undirected,767448,,1
2418,3467,Undirected,767449,,1
2418,6202,Undirected,767450,,1
2418,2612,Undirected,767451,,1
2418,6647,Undirected,767452,,1
2418,4673,Undirected,767453,,1
2418,4031,Undirected,767454,,1
2418,4028,Undirected,767455,,1
2418,3576,Undirected,767456,,1
2418,3803,Undirected,767457,,1
2418,4965,Undirected,767458,,1
2418,5550,Undirected,767459,,1
2418,4317,Undirected,767460,,1
2418,6776,Undirected,767461,,1
2418,5299,Undirected,767462,,1
2418,7010,Undirected,767463,,1
2418,7014,Undirected,767464,,1
2418,4555,Undirected,767465,,1
2418,5303,Undirected,767466,,1
2418,2860,Undirected,767467,,1
2418,3099,Undirected,767468,,1
2418,4556,Undirected,767469,,1
2418,5001,Undirected,767470,,1
2418,5997,Undirected,767471,,1
2418,3586,Undirected,767472,,1
2418,2851,Undirected,767473,,1
2418,4020,Undirected,767474,,1
2418,5418,Undirected,767475,,1
2418,3348,Undirected,767476,,1
2418,3366,Undirected,767477,,1
2418,5681,Undirected,767478,,1
2418,5784,Undirected,767479,,1
2418,5894,Undirected,767480,,1
2418,4455,Undirected,767481,,1
2418,5173,Undirected,767482,,1
2418,6112,Undirected,767483,,1
2418,2515,Undirected,767484,,1
2418,5905,Undirected,767485,,1
2418,3150,Undirected,767486,,1
2418,4501,Undirected,767487,,1
2418,4341,Undirected,767488,,1
2418,6790,Undirected,767489,,1
2418,2836,Undirected,767490,,1
2418,4908,Undirected,767491,,1
2418,6778,Undirected,767492,,1
2418,2432,Undirected,767493,,1
2418,4877,Undirected,767494,,1
2418,5316,Undirected,767495,,1
2418,5984,Undirected,767496,,1
2418,5994,Undirected,767497,,1
2418,5694,Undirected,767498,,1
2418,3255,Undirected,767499,,1
2418,3798,Undirected,767500,,1
2418,6365,Undirected,767501,,1
2418,5356,Undirected,767502,,1
2418,3709,Undirected,767503,,1
2418,6901,Undirected,767504,,1
2418,6243,Undirected,767505,,1
2418,5437,Undirected,767506,,1
2418,5320,Undirected,767507,,1
2418,5217,Undirected,767508,,1
2418,2638,Undirected,767509,,1
2418,3829,Undirected,767510,,1
2418,4898,Undirected,767511,,1
2418,3019,Undirected,767512,,1
2418,4158,Undirected,767513,,1
2418,4305,Undirected,767514,,1
2418,2536,Undirected,767515,,1
2418,3262,Undirected,767516,,1
2418,2850,Undirected,767517,,1
2418,5851,Undirected,767518,,1
2418,4928,Undirected,767519,,1
2418,3953,Undirected,767520,,1
2418,4161,Undirected,767521,,1
2418,6252,Undirected,767522,,1
2418,4270,Undirected,767523,,1
2418,4102,Undirected,767524,,1
2418,6313,Undirected,767525,,1
2418,4855,Undirected,767526,,1
2418,4066,Undirected,767527,,1
2418,5586,Undirected,767528,,1
2418,6693,Undirected,767529,,1
2418,3727,Undirected,767530,,1
2418,6237,Undirected,767531,,1
2418,6111,Undirected,767532,,1
2418,4809,Undirected,767533,,1
2418,4169,Undirected,767534,,1
2418,6919,Undirected,767535,,1
2418,5989,Undirected,767536,,1
2418,3849,Undirected,767537,,1
2418,5377,Undirected,767538,,1
2418,6087,Undirected,767539,,1
2418,5366,Undirected,767540,,1
2418,2428,Undirected,767541,,1
2418,5592,Undirected,767542,,1
2418,6001,Undirected,767543,,1
2418,631,Undirected,767544,,1
2418,6271,Undirected,767545,,1
2418,6176,Undirected,767546,,1
2418,6155,Undirected,767547,,1
2418,5596,Undirected,767548,,1
2418,4278,Undirected,767549,,1
2418,4818,Undirected,767550,,1
2418,6558,Undirected,767551,,1
2418,5620,Undirected,767552,,1
2418,6615,Undirected,767553,,1
2419,4634,Undirected,767554,,1
2419,4888,Undirected,767555,,1
2419,6611,Undirected,767556,,1
2419,6095,Undirected,767557,,1
2419,5159,Undirected,767558,,1
2419,646,Undirected,767559,,1
2419,2590,Undirected,767560,,1
2419,5019,Undirected,767561,,1
2419,6830,Undirected,767562,,1
2419,3187,Undirected,767563,,1
2419,4731,Undirected,767564,,1
2419,2827,Undirected,767565,,1
2419,4013,Undirected,767566,,1
2419,4370,Undirected,767567,,1
2419,2542,Undirected,767568,,1
2419,5171,Undirected,767569,,1
2419,5921,Undirected,767570,,1
2419,3096,Undirected,767571,,1
2419,6180,Undirected,767572,,1
2419,3173,Undirected,767573,,1
